epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.12085,1.75151,3.5178,1.49823,0.01074,0.98784,0.71103,0.44027,1.23647,2.87539,1.16709,0.0003334,0.0003334,0.0003334
2,14.8962,1.35851,2.08807,1.22324,1,0.09228,0.74863,0.42116,1.17613,2.89306,1.14792,0.000669937,0.000669937,0.000669937
